"patent_id";"patent_name";"publication_number";"publication_date";"application_number";"application_date";"patent_holder";"classification";"cited_patent_name";"cited_publication_number";"cited_publication_date";"cited_application_number";"cited_application_date";"cited_grant_number";"cited_grant_date";"cited_priority_date";"cited_inventors";"cited_patent_holder";"cited_classification";"cited_claims_count";"cited_cited_patents_count";"cited_cited_by_count";"cited_legal_status";"cited_family_to_family_reference";"added_by"
US10009934B2;"""Method for data communication, system for communication and related devices""";"""US20170006646A1""";"2017/1/5";"""US15/147,523""";"2016/5/5";"""Huawei Technologies Co Ltd""";"""H04W76/11||H04W76/021||H04W72/0406||H04W8/08||H04W8/18||H04W8/24||H04W92/02||H04W48/18||H04W88/16||""";"""Data communication method, communication system and related devices""";"""CN102869120A""";"2013/1/9";"""CN2012103494254A""";"2008/6/13";"""CN102869120B""";"2016/1/27";"2008/6/13";"""���,����ǿ""";"";H04W76/11||H04W72/0406||H04W8/08||H04W8/18||H04W8/24||H04W92/02||H04W48/18||H04W88/16||;"28";"35";"23";"""CN - Active Active Active, WO - Application Filing, US - Active""";FALSE;FALSE
US10009934B2;"""Method for data communication, system for communication and related devices""";"""US20170006646A1""";"2017/1/5";"""US15/147,523""";"2016/5/5";"""Huawei Technologies Co Ltd""";"""H04W76/11||H04W76/021||H04W72/0406||H04W8/08||H04W8/18||H04W8/24||H04W92/02||H04W48/18||H04W88/16||""";"""Identification method, a terminal realizing such a method and an access communication network including such a terminal""";"""CN1276120A""";"2000/12/6";"""CN 97182391""";"1997/9/30";"""CN1142663C""";"2004/3/17";"1997/9/30";"""�����������˹��L��������,�޲��ء�Ƥ�ء�C���ֶ���˹""";"";"";"5";"0";"1";"""CN - Expired - Fee Related""";FALSE;FALSE
US10009949B2;"""Method and apparatus for performing state transition for device""";"""US20170208640A1""";"2017/7/20";"""US15/473,236""";"2017/3/29";"""Samsung Electronics Co Ltd""";"""H04W52/28||H04W76/14||H04W52/02||H04W76/023||H04W76/046||H04W76/27||H04W8/005||H04W88/06||H04W88/08||""";"""Methods, apparatuses and computer program products for providing coordination of device to device communication""";"""CN102090132A""";"2011/6/8";"""CN2008801303521A""";"2008/5/15";"";"";"2008/5/15";"""K��������,C��Τ͢,C���ﱴ��,M������""";"";H04W72/0406||H04W72/02||H04W72/0413||H04W72/042||H04W92/18||;"37";"31";"149";"""WO - Application Filing Withdrawn Expired - Fee Related Pending, EP - Application Filing Withdrawn Expired - Fee Related Pending, US - Application Filing Withdrawn Expired - Fee Related Pending, CN - Application Filing Withdrawn Expired - Fee Related Pending""";FALSE;FALSE
US10009949B2;"""Method and apparatus for performing state transition for device""";"""US20170208640A1""";"2017/7/20";"""US15/473,236""";"2017/3/29";"""Samsung Electronics Co Ltd""";"""H04W52/28||H04W76/14||H04W52/02||H04W76/023||H04W76/046||H04W76/27||H04W8/005||H04W88/06||H04W88/08||""";"""Setup of device to device connection""";"""US20140038590A1""";"2014/2/6";"""US14/033,674""";"2013/9/23";"""US8892092B2""";"2014/11/18";"2008/7/14";"""Carl Wijting,Klaus F. Doppler,Cassio Barboza Ribeiro,Mika P. Rinne""";"";H04W72/02||H04W76/14||;"19";"18";"207";"""US - Active, WO - Application Filing""";FALSE;FALSE
US10009949B2;"""Method and apparatus for performing state transition for device""";"""US20170208640A1""";"2017/7/20";"""US15/473,236""";"2017/3/29";"""Samsung Electronics Co Ltd""";"""H04W52/28||H04W76/14||H04W52/02||H04W76/023||H04W76/046||H04W76/27||H04W8/005||H04W88/06||H04W88/08||""";"""Apparatus and method ofscheduling resources for device-to-device communications""";"""CN102334370A""";"2012/1/25";"""CN2009801576275A""";"2009/1/16";"""CN102334370B""";"2014/10/29";"2009/1/16";"""G�������,����,S��������,T����˹����""";"";H04W72/04||H04W72/0446||H04W72/1284||H04W76/14||H04W84/18||;"38";"20";"206";"""EP - Active Application Filing Active Active, WO - Active Application Filing Active Active, US - Active Application Filing Active Active, CN - Active Application Filing Active Active""";FALSE;FALSE
US10009949B2;"""Method and apparatus for performing state transition for device""";"""US20170208640A1""";"2017/7/20";"""US15/473,236""";"2017/3/29";"""Samsung Electronics Co Ltd""";"""H04W52/28||H04W76/14||H04W52/02||H04W76/023||H04W76/046||H04W76/27||H04W8/005||H04W88/06||H04W88/08||""";"""Route optimization for directly connected peers""";"""JP2012523757A""";"2012/10/4";"""JP2012504766A""";"2010/4/6";"""JP5350536B2""";"2013/11/27";"2009/4/8";"""�ĥ��`�ȥ���������`������,�Х�ǥ�ө`��?�ޥ�����,�ѩ`�����ӥ󥻥��?�ǥ��`��""";"";H04W76/14||H04W8/08||H04W36/14||H04W8/082||H04W80/04||;"40";"12";"18";"""US - Abandoned, CN - Expired - Fee Related Expired - Fee Related Withdrawn Application Filing IP Right Grant Application Discontinuation , JP - Expired - Fee Related Expired - Fee Related Withdrawn Application Filing IP Right Grant Application Discontinuation , EP - Expired - Fee Related Expired - Fee Related Withdrawn Application Filing IP Right Grant Application Discontinuation , WO - Expired - Fee Related Expired - Fee Related Withdrawn Application Filing IP Right Grant Application Discontinuation , KR - Expired - Fee Related Expired - Fee Related Withdrawn Application Filing IP Right Grant Application Discontinuation , TW - Expired - Fee Related Expired - Fee Related Withdrawn Application Filing IP Right Grant Application Discontinuation """;FALSE;FALSE
US10009949B2;"""Method and apparatus for performing state transition for device""";"""US20170208640A1""";"2017/7/20";"""US15/473,236""";"2017/3/29";"""Samsung Electronics Co Ltd""";"""H04W52/28||H04W76/14||H04W52/02||H04W76/023||H04W76/046||H04W76/27||H04W8/005||H04W88/06||H04W88/08||""";"""Random access process reusing for d2d probing in cellular-aided d2d networks""";"""CN102550117A""";"2012/7/4";"""CN2009801616554A""";"2009/9/28";"";"";"2009/9/28";"""��ΰ,۪���,������,�ٸ�""";"";H04W76/14||H04W74/0833||H04W74/002||;"29";"9";"103";"""US - Abandoned Expired - Fee Related Pending Application Filing, EP - Abandoned Expired - Fee Related Pending Application Filing, CN - Abandoned Expired - Fee Related Pending Application Filing, WO - Abandoned Expired - Fee Related Pending Application Filing""";FALSE;FALSE
US10009949B2;"""Method and apparatus for performing state transition for device""";"""US20170208640A1""";"2017/7/20";"""US15/473,236""";"2017/3/29";"""Samsung Electronics Co Ltd""";"""H04W52/28||H04W76/14||H04W52/02||H04W76/023||H04W76/046||H04W76/27||H04W8/005||H04W88/06||H04W88/08||""";"""wireless broadband communication method, device and system""";"""CN102883440A""";"2013/1/16";"""CN2011101993268A""";"2011/7/15";"""CN102883440B""";"2015/11/25";"2011/7/15";"""����,����,����""";"";H04W28/16||H04W16/14||H04W16/32||H04W24/02||H04W48/20||H04W76/12||H04W76/22||H04W76/27||H04W88/06||H04W88/08||H04L5/001||H04L5/0035||H04L5/0098||H04W36/04||H04W74/006||H04W76/10||H04W84/045||H04W88/04||H04W92/20||;"28";"22";"80";"""CN - Active Active, JP - Active Pending Active Application Filing , EP - Active Pending Active Application Filing , WO - Active Pending Active Application Filing , PT - Active Pending Active Application Filing , US - Pending""";FALSE;FALSE
US10009949B2;"""Method and apparatus for performing state transition for device""";"""US20170208640A1""";"2017/7/20";"""US15/473,236""";"2017/3/29";"""Samsung Electronics Co Ltd""";"""H04W52/28||H04W76/14||H04W52/02||H04W76/023||H04W76/046||H04W76/27||H04W8/005||H04W88/06||H04W88/08||""";"""Method, device and system for communication through mobile communication network""";"""CN102711105A""";"2012/10/3";"""CN2012101549869A""";"2012/5/18";"""CN102711105B""";"2016/3/2";"2012/5/18";"""����,���,������""";"";H04W4/80||H04W76/14||;"18";"7";"28";"""CN - Active, WO - Application Filing""";FALSE;FALSE
US10009949B2;"""Method and apparatus for performing state transition for device""";"""US20170208640A1""";"2017/7/20";"""US15/473,236""";"2017/3/29";"""Samsung Electronics Co Ltd""";"""H04W52/28||H04W76/14||H04W52/02||H04W76/023||H04W76/046||H04W76/27||H04W8/005||H04W88/06||H04W88/08||""";"""Method and apparatus for switching connection in wireless communication system""";"""US20150124735A1""";"2015/5/7";"""US14/406,977""";"2013/7/1";"";"2017/5/16";"2012/7/2";"""Heejeong Cho,Eunjong Lee,Jaehoon Chung""";"";H04W76/06||H04W72/042||H04W4/005||H04W4/70||H04W76/23||H04W76/30||H04W76/27||H04W76/34||;"14";"12";"17";"""EP - Active Active Application Filing, US - Active Active Application Filing, WO - Active Active Application Filing""";FALSE;TRUE
US10009949B2;"""Method and apparatus for performing state transition for device""";"""US20170208640A1""";"2017/7/20";"""US15/473,236""";"2017/3/29";"""Samsung Electronics Co Ltd""";"""H04W52/28||H04W76/14||H04W52/02||H04W76/023||H04W76/046||H04W76/27||H04W8/005||H04W88/06||H04W88/08||""";"""Method and apparatus for providing proximity service""";"""US20160044488A1""";"2016/2/11";"""US14/777,171""";"2014/3/18";"""US9794973B2""";"2017/10/17";"2013/3/20";"""Laeyoung Kim,Jaehyun Kim,Taehyeon Kim,Hyunsook Kim""";"";H04W76/14||H04W8/08||H04W76/023||H04W8/005||H04W76/27||H04W76/38||;"14";"11";"11";"""EP - Active Active Application Filing Active, JP - Active Active Application Filing Active, WO - Active Active Application Filing Active, US - Active Active Application Filing Active""";FALSE;TRUE
US10009951B2;"""Executing a corrective action based on behavior detected during a connection stage""";"""US20170332430A1""";"2017/11/16";"""US15/150,694""";"2016/5/10";"""Kodacloud Inc""";"""H04W76/18||H04L43/16||H04W4/008||H04W4/80||H04W76/027||H04W76/028||H04W76/19||""";"""Method and apparatus for adjusting mobility parameter""";"""US20140038608A1""";"2014/2/6";"""US13/956,850""";"2013/8/1";"""US9131411B2""";"2015/9/8";"2012/8/3";"""Sunghwan Won,Sangbum Kim,Beomsik BAE,Hanna Lim,Sangsoo JEONG,Songyean CHO""";"";H04W36/0079||H04W36/38||H04W36/0011||H04W36/0061||H04W36/00837||H04W36/0094||H04W36/32||H04W76/00||H04W76/18||H04W76/19||H04W88/08||;"17";"21";"8";"""KR - IP Right Grant Active Pending Pending Application Filing Active, US - Active Active Active Active, CN - IP Right Grant Active Pending Pending Application Filing Active, EP - IP Right Grant Active Pending Pending Application Filing Active, WO - IP Right Grant Active Pending Pending Application Filing Active""";FALSE;TRUE
US10009951B2;"""Executing a corrective action based on behavior detected during a connection stage""";"""US20170332430A1""";"2017/11/16";"""US15/150,694""";"2016/5/10";"""Kodacloud Inc""";"""H04W76/18||H04L43/16||H04W4/008||H04W4/80||H04W76/027||H04W76/028||H04W76/19||""";"""Controlling transmission of a wireless device associated with multiple access points""";"""US20170013539A1""";"2017/1/12";"""US14/794,195""";"2015/7/8";"";"2018/9/11";"2015/7/8";"""James Randolph Winter Lepp,Stephen John Barrett""";"";H04W48/04||H04W52/30||H04W52/0229||H04W52/146||H04W52/243||H04W74/0816||Y02D30/70||;"20";"12";"6";"""US - Active, WO - Application Filing Active Pending, EP - Application Filing Active Pending, CA - Application Filing Active Pending, HK - """;FALSE;TRUE
US10009967B2;"""Backlight unit, method of driving the same, and display apparatus having the same""";"""US20160323946A1""";"2016/11/3";"""US15/048,448""";"2016/2/19";"""Samsung Display Co Ltd""";"""H05B33/0815||G09G3/3406||H05B45/46||H05B33/0827||H05B45/38||""";"""Backlight unit""";"""KR20120010482A""";"2012/2/3";"""KR1020100072057A""";"2010/7/26";"""KR101675853B1""";"2016/11/15";"2010/7/26";"""???""";"";G09G3/36||Y02B20/30||;"8";"4";"3";"""KR - IP Right Grant""";FALSE;FALSE
US10009967B2;"""Backlight unit, method of driving the same, and display apparatus having the same""";"""US20160323946A1""";"2016/11/3";"""US15/048,448""";"2016/2/19";"""Samsung Display Co Ltd""";"""H05B33/0815||G09G3/3406||H05B45/46||H05B33/0827||H05B45/38||""";"""Back light unit and mehtod for driving the same""";"""KR20140076098A""";"2014/6/20";"""KR1020120144249A""";"2012/12/12";"""KR102050440B1""";"2019/11/29";"2012/12/12";"""???""";"";G09G3/36||H05B45/37||H05B45/48||;"13";"4";"5";"""KR - IP Right Grant""";FALSE;FALSE
US10009967B2;"""Backlight unit, method of driving the same, and display apparatus having the same""";"""US20160323946A1""";"2016/11/3";"""US15/048,448""";"2016/2/19";"""Samsung Display Co Ltd""";"""H05B33/0815||G09G3/3406||H05B45/46||H05B33/0827||H05B45/38||""";"""Backlight unit, display apparatus having the same, and image display system""";"""US20160140912A1""";"2016/5/19";"""US14/850,773""";"2015/9/10";"""US10152925B2""";"2018/12/11";"2014/11/14";"""Taegon Im,Min-soo CHOI,Min-Gyu Kim,Youngsup KWON,Eun Chul Shin,Dae-Sik Lee""";"";G09G3/3406||H05B45/37||G02F1/133603||G09G3/003||G09G3/3426||H05B45/00||H05B47/10||G09G2310/0237||G09G2310/0264||G09G2310/08||G09G2320/062||G09G2320/064||G09G2320/08||G09G2360/16||;"20";"26";"6";"""KR - IP Right Grant, US - Active Active Pending, EP - Active Active Pending, CN - Active Active Pending""";FALSE;TRUE
US10009967B2;"""Backlight unit, method of driving the same, and display apparatus having the same""";"""US20160323946A1""";"2016/11/3";"""US15/048,448""";"2016/2/19";"""Samsung Display Co Ltd""";"""H05B33/0815||G09G3/3406||H05B45/46||H05B33/0827||H05B45/38||""";"""A drive circuit for adjusting backlight brightness""";"""CN101060753B""";"2010/6/2";"""CN2007101052056A""";"2007/5/21";"""CN101060753B""";"2010/6/2";"2007/5/21";"""������,����""";"";"";"10";"2";"6";"""CN - Expired - Fee Related""";TRUE;TRUE
US10009967B2;"""Backlight unit, method of driving the same, and display apparatus having the same""";"""US20160323946A1""";"2016/11/3";"""US15/048,448""";"2016/2/19";"""Samsung Display Co Ltd""";"""H05B33/0815||G09G3/3406||H05B45/46||H05B33/0827||H05B45/38||""";"""Analog dimming circuit with temperature compensation""";"""KR20050120901A""";"2005/12/26";"""KR1020040046015A""";"2004/6/21";"";"";"2004/6/21";"""???,???,???,???,???""";"";G05F1/567||G05F3/225||H05B41/2822||H05B41/3927||G02F1/1336||;"2";"0";"2";"""KR - Application Discontinuation""";FALSE;FALSE
US10009970B2;"""Power supply device, solid""";"""US20180063909A1""";"2018/3/1";"""US15/681,053""";"2017/8/18";"""Panasonic Intellectual Property Management Co Ltd""";"""H05B45/385||H05B33/0815||B60Q1/0041||B60Q1/0094||B60Q1/04||B60Q1/1415||B60Q1/1423||H02M3/33507||H02M3/33523||H05B33/0845||H05B33/0851||""";"""Adaptable driver circuit for driving a light circuit""";"""US20130249430A1""";"2013/9/26";"""US13/989,472""";"2011/11/22";"""US9313838B2""";"2016/4/12";"2010/12/3";"""Wouter Oepts,Dan Maarten Kerst Jens""";"";H05B33/0809||H05B45/3725||H05B45/14||Y02B20/30||;"13";"15";"2";"""WO - Application Filing Active Active Active Active Active , ES - Application Filing Active Active Active Active Active , CN - Application Filing Active Active Active Active Active , JP - Application Filing Active Active Active Active Active , US - Application Filing Active Active Active Active Active , EP - Application Filing Active Active Active Active Active , TW - Application Filing Active Active Active Active Active """;FALSE;TRUE
US10009988B2;"""Load control adjustment from a wireless device""";"""US20180092194A1""";"2018/3/29";"""US15/830,425""";"2017/12/4";"""Lutron Electronics Co Inc""";"""H05B37/0272||H05B39/088||G06F1/163||G06F3/0412||G06F3/04847||H04L12/2816||H05B47/19||H04L2012/2841||""";"""Gesture-based load control via wearable devices""";"""US20160224036A1""";"2016/8/4";"""US15/011,263""";"2016/1/29";"";"2019/11/19";"2015/1/30";"""Rhodes B. Baker,Erica L. Clymer,Galen Edgar Knode,Sanjeev Kumar,John Nill,Daniel L. Twaddell,Michael J. Zizza""";"";G05D23/1393||H04W4/029||G05D23/1905||H04W4/02||;"56";"31";"18";"""US - Pending""";FALSE;FALSE
US10010023B2;"""Seed metering device""";"""US20170034994A1""";"2017/2/9";"""US15/227,062""";"2016/8/3";"""Deere and Co""";"""A01C7/04||""";"""Seedling-thinning-saving transplanting-free precision seeder for grains and vegetables""";"""CN202160412U""";"2012/3/14";"""CN2011201015735U""";"2011/4/9";"""CN202160412U""";"2012/3/14";"2011/4/9";"""�����""";"";"";"4";"0";"2";"""CN - Expired - Fee Related""";TRUE;TRUE
US10010023B2;"""Seed metering device""";"""US20170034994A1""";"2017/2/9";"""US15/227,062""";"2016/8/3";"""Deere and Co""";"""A01C7/04||""";"""Metering disk of a distribution device for granular material""";"""US20170156255A1""";"2017/6/8";"""US15/436,511""";"2017/2/17";"""US10021825B2""";"2018/7/17";"2014/8/18";"""Alexander Haselhoff""";"";A01C7/046||A01C7/128||A01C15/00||A01C7/04||A01C7/081||G01F15/00||;"20";"36";"1";"""US - Active""";FALSE;TRUE
US10010024B2;"""Metering system for an agricultural machine""";"""US20170020058A1""";"2017/1/26";"""US15/007,733""";"2016/1/27";"""Horsch Maschinen GmbH""";"""A01C7/046||A01C15/00||A01C21/005||A01C5/064||A01C7/206||""";"""Sowing device with pneumatic seed ejector, especially for vegetable crops""";"""DE8108744U1""";"1981/7/16";"""DE8108744U""";"1981/3/25";"";"";"1980/4/4";"";"";A01C7/046||A01C7/206||;"8";"9";"57";"""FR - Expired, DE - Expired  Expired  Expired IP Right Cessation   Expired - Lifetime  Expired  IP Right Cessation   Expired   Ceased, IL - Expired  Expired  Expired IP Right Cessation   Expired - Lifetime  Expired  IP Right Cessation   Expired   Ceased, ZA - Expired  Expired  Expired IP Right Cessation   Expired - Lifetime  Expired  IP Right Cessation   Expired   Ceased, EP - Expired  Expired  Expired IP Right Cessation   Expired - Lifetime  Expired  IP Right Cessation   Expired   Ceased, HU - Expired  Expired  Expired IP Right Cessation   Expired - Lifetime  Expired  IP Right Cessation   Expired   Ceased, GR - Expired  Expired  Expired IP Right Cessation   Expired - Lifetime  Expired  IP Right Cessation   Expired   Ceased, CS - Expired  Expired  Expired IP Right Cessation   Expired - Lifetime  Expired  IP Right Cessation   Expired   Ceased, US - Expired  Expired  Expired IP Right Cessation   Expired - Lifetime  Expired  IP Right Cessation   Expired   Ceased, BG - Expired  Expired  Expired IP Right Cessation   Expired - Lifetime  Expired  IP Right Cessation   Expired   Ceased, ES - Expired  Expired  Expired IP Right Cessation   Expired - Lifetime  Expired  IP Right Cessation   Expired   Ceased, SU - Expired  Expired  Expired IP Right Cessation   Expired - Lifetime  Expired  IP Right Cessation   Expired   Ceased, DD - Expired  Expired  Expired IP Right Cessation   Expired - Lifetime  Expired  IP Right Cessation   Expired   Ceased, YU - Expired  Expired  Expired IP Right Cessation   Expired - Lifetime  Expired  IP Right Cessation   Expired   Ceased, BR - Expired  Expired  Expired IP Right Cessation   Expired - Lifetime  Expired  IP Right Cessation   Expired   Ceased, CA - Expired  Expired  Expired IP Right Cessation   Expired - Lifetime  Expired  IP Right Cessation   Expired   Ceased, AR - Expired  Expired  Expired IP Right Cessation   Expired - Lifetime  Expired  IP Right Cessation   Expired   Ceased, IT - Expired  Expired  Expired IP Right Cessation   Expired - Lifetime  Expired  IP Right Cessation   Expired   Ceased, AU - Expired  Expired  Expired IP Right Cessation   Expired - Lifetime  Expired  IP Right Cessation   Expired   Ceased""";FALSE;FALSE
